,InChiKey,Molecule,database_identifier,AB003,AB006,AB008,AB009,AB010,AB012,AB014,AB017,AB022,AB023,AB024,AB026,AB028,AB029,AB031,AB032,AB034,AB036,AB037,AB038,AB041,AB042,AB043,AB045,AB047,AB049,AB050,AB051,AB055,AB058,AB059,AB060,AB063,AB064,AB065,CD001,CD004,CD008,CD009,CD010,CD011,CD012,CD014,CD015,CD016,CD017,CD020,CD024,CD025,CD026,CD027,CD029,CD030,CD033,CD034,CD035,CD036,CD037,CD039,CD040,CD041,CD042,CD043,CD045,CD046,CD047,CD048,CD049,CD050,CD052,CD053,CD055,CD056,CD062,CD063,CD067,CD068,CD070,CD071,CD072,CD073,CD074,CD075,CD076,CD077,CD078,CD080,CD081,CD083,CD085,CD086,CD088,EF001,EF002,EF003,EF004,EF005,EF006,EF008,EF009,EF010,EF012,EF013,EF019,EF020,EF027,EF028,EF029,EF031,EF032,EF033,EF034,EF035,EF036,EF040,EF041,EF045,EF048,EF051,EF052,EF053,EF056,EF057,EF059,EF060,EF061,GH006,GH007,GH008,GH009,GH011,GH013,GH015,GH016,GH019,GH021,GH024,GH026,GH027,GH030,GH038,GH039,GH040,GH041,GH042,GH046,GH050,GH053,GH054,GH057,GH058,GH060,GH061,GH062,GH063,IJ001,IJ006,IJ009,IJ010,IJ013,IJ014,IJ029,IJ038,IJ043,IJ044,IJ047,IJ049,IJ059,IJ061,IJ075
136,ZSOICJZJSRWNHX-ACZMJKKPSA-N,Ala-Ile,7.46_203.13,753.5187192,771.4092449,526.7861511,845.8524543,579.2794989,229.6050384,607.019973,911.8716767,1050.187881,894.7796816,1007.261367,1355.163524,765.8244793,850.0637833,1296.734211,545.7974586,1654.837914,1540.710264,444.7023968,413.3763421,998.2105803,401.1822263,846.1830746,638.4012229,597.8061529,1835.908027,1006.096786,1262.583458,860.5411956,628.7638913,1320.467181,1154.051806,1307.663292,731.2885054,387.7454628,2060.348463,658.0393178,988.2001184,1790.174624,672.7730694,455.0721801,566.7377462,1267.270672,1133.922923,539.5566155,893.352641,553.629823,703.1960369,633.7609385,1573.702339,520.9286448,584.955748,2222.402678,1225.22801,1099.448965,1361.849205,1211.88438,983.5597461,1334.751849,478.7559651,1402.14611,977.6894964,1985.041442,1217.473317,872.9646215,647.3343423,929.3621159,1939.902675,1248.94623,807.0196321,1023.967344,1183.833076,1135.667906,774.764361,963.4768793,876.5525077,1639.74884,1184.613938,1725.835197,759.3676212,1201.5969,445.6338127,773.6760959,1178.999315,904.3389839,1623.597394,1370.122671,1499.186364,861.7142797,1008.540184,2108.85911,763.039198,832.4901459,824.199038,944.3795059,1091.225817,582.4116632,637.521004,794.5939165,1080.094555,447.5524245,979.0324467,543.8355399,1411.316548,1814.357745,1616.096141,888.5331766,888.4022617,1098.076045,844.6006492,756.8357508,1223.366049,1215.073004,1093.557268,711.3055834,1233.543672,1544.820924,1497.982515,685.103524,1102.545541,922.0922244,1027.354608,1444.004036,940.5029453,1445.186111,929.566682,900.9116557,1133.333252,1236.119951,568.9129569,476.0880737,889.3762075,1162.444254,973.060388,769.9085546,1050.264713,756.8080481,1637.697993,644.4655614,1162.463081,1174.601429,771.2028836,347.2936681,1117.510856,567.1687006,503.6610016,1369.875459,809.1390699,998.819105,740.1532306,787.1745971,396.3041228,648.9750872,619.1476286,1198.729379,2124.059218,1863.65712,1666.567939,1144.806631,1576.68695,1721.484091,720.8031176,831.3072758,1590.317652,2291.791768,1323.662849,804.60066,1639.0025,895.9568201,2104.914177
137,QNAYBMKLOCPYGJ-REOHCLBHSA-N,alanine_PM_a1,5950,65280.0,41428.0,51744.0,62580.0,110302.0,40755.0,62665.0,60860.0,116883.0,69462.0,83461.0,79246.0,93419.0,79200.0,98784.0,91784.0,58678.0,66625.0,88629.0,1710.0,74801.0,61573.0,7757.0,46715.0,42723.0,53931.0,84929.0,72439.0,54923.0,67241.0,126098.0,81719.0,25957.0,47326.0,24064.0,50810.0,96051.0,98657.0,81501.0,126541.0,116890.0,62773.0,85253.0,66912.0,98071.0,71474.0,52821.0,48122.0,75059.0,54740.0,102395.0,30383.0,71697.0,36775.0,92812.0,129637.0,132942.0,56263.0,91898.0,131795.0,74627.0,82889.0,111787.0,65198.0,170334.0,67792.0,82883.0,64209.0,108828.0,92884.0,125520.0,141311.0,89566.0,21407.0,39747.0,118111.0,56856.0,51656.0,98727.0,81035.0,81164.0,77204.0,109363.0,114509.0,57945.0,92726.0,71481.0,42155.0,34248.0,53056.0,32883.0,46020.0,131679.0,31264.0,50204.0,84273.0,49196.0,97549.0,79653.0,76253.0,67896.0,63163.0,39927.0,91934.0,79922.0,89710.0,27953.0,129355.0,48580.0,73601.0,33869.0,90817.0,70491.0,70613.0,69582.0,97112.0,83323.0,66909.0,44377.0,34321.0,84769.0,66521.0,18111.0,91177.0,76433.0,64903.0,135683.0,78600.0,105163.0,106288.0,112484.0,95061.0,35948.0,45734.0,89116.0,29063.0,88380.0,57247.0,76726.0,152080.0,28150.0,151506.0,42232.0,89511.0,59022.0,50576.0,138927.0,91504.0,61707.0,62856.0,33580.0,94826.0,115185.0,77151.0,41165.0,63350.0,93428.0,96135.0,104393.0,78673.0,128129.0,107700.0,16162.0,61226.0,40985.0,44775.0,61776.0,71669.0,77469.0,70009.0
138,HXHWSAZORRCQMX-UHFFFAOYSA-N,Albendazole,1.09_266.10,273.901743,270.9397501,399.8376859,375.9344241,239.5373216,395.9077532,374.5004579,248.3951521,256.5915951,257.2175333,290.3738927,152.1101915,167.7804361,154.1976165,317.4963584,252.4313246,267.9087813,290.9343503,383.0369978,319.2594071,568.1134171,444.7122625,420.9106531,339.0443439,371.5531297,327.5078858,371.9509329,344.1158836,537.4989172,699.8608684,228.4051339,360.0820558,217.943882,347.9258087,272.0153119,582.2145979,183.6388794,403.3692961,767.2176959,632.9516104,251.4872574,433.8614008,422.0049018,16551.54611,206.2041766,200.1225094,93325.83739,284.0270638,265.1907473,380.9911478,266.9221155,190.0489139,258.2854352,422.6609089,448.0631055,431.3932265,465.1423451,274.4580619,324.0931008,172.9426834,186.8405981,276.2245417,168.4127486,144.7302464,270.8859641,138.5295493,216.0819367,281.6777874,182.3348127,241.1335768,354.1652608,215.5961617,341.667355,381.6643623,277.6119822,276.4785293,295.9740049,315.6127142,345.1670394,312.2399758,363.7862174,122.2660567,463.7213533,567.9850713,330.3349344,766.9754562,341.8655597,368.6523847,272.6943923,320.1237002,350.1747534,277.1089176,217.0420738,207.8209609,376.6219365,189.1267766,200.5990967,854.420042,204.1446821,233.7253791,205.7712296,314.5868621,219.2205277,140.8287972,262.0573993,268.6330022,277.1336683,348.1444648,340.9225903,462.7387799,168.974586,440.7508167,291.3446898,227.3892041,184.9394517,435.8767929,225.5970129,326.2393862,302.0208283,279.6813637,229.4227074,603.2305297,283.9333779,630.9371223,293.5720753,396.3634583,280.3092604,273.0427569,348.2402443,237.532486,274.2681294,403.7820764,464.5108564,357.3444466,246.6333129,324.1317417,206.7489728,337.5727196,333.3847348,521.4214347,335.6004082,217.2182387,202.0617705,447.0043422,224.4586557,404.5801488,553.0355683,353.8473843,193.4315354,434.331676,336.8592629,329.756814,308.5127722,413.0801736,392.8308788,441.4389885,474.9553074,451.2105336,485.3871347,364.1924787,397.0775938,261.5722315,337.2732376,397.9347119,505.3201741,334.6578932,394.3601919,394.7274172,385.393191,319.0344095
139,VXTGHWHFYNYFFV-UHFFFAOYSA-N,Albendazole sulfoxide,1.34_282.08,33.51540316,36.67743342,26.9890438,115.8402586,170.8254206,4726.215861,46.29813354,28.59812606,25.8633438,30.3601023,31.01916954,11.8527422,43.99575879,14.49721181,36.05270004,35.08697948,38.27268304,55.88068314,27.27508034,34.14045683,40.12100403,96.4719723,42.52724215,47.62495801,44.62788988,26.62665739,28.45526262,37.13480759,66.5087044,66.65341604,80.55359634,46.96722468,19.05973112,69.26300822,42.53330331,51.84102584,24.48518392,121.3387314,46.1751391,83.83465039,22.10876989,25.16597452,32.65514121,3990.662977,15.81118287,22.3158194,11067.1611,34.35811255,25.84486097,36.80593334,48.0746821,25.91576099,28.69838169,32.98220965,45.18283417,2247.192167,99.31417639,33.66957637,28.78458461,588.426935,24.40710516,32.710801,6124.775402,8.075078125,37.5681264,23.73559255,27.27247744,47.76275526,35.90011857,22.36319463,3586.108499,34.24632172,30.08391805,61.46654524,27.216861,1089.023146,31.71150053,33.05403426,37.67668388,39.96671691,26.05631309,227.0655338,47.21966783,46.47150583,36.42476463,48.14348102,42.56691794,77.41700079,53.44810089,36.12681256,188.755908,10.88642176,27.50190661,30.11042331,1158.112455,3077.413814,383.4982731,57.77217366,31.40687417,25.67437877,37.47975968,387.9904633,25.29467628,1586.216828,39.34572851,36.53408829,686.4387784,33.1566157,38.67181622,390.0519362,29.81904459,31.07858323,412.1699124,39.37127561,13.63335702,27.1651259,42.13737309,32.62393862,268.027142,90.14523294,33.01046149,1196.431098,27.94264989,45.91018562,41.7683847,423.4954808,46.14144203,33.61581681,249.8823127,29.77246418,32.77417899,39.58647808,45.51739547,104.1820544,21.56869276,29.20105781,24.41316284,55460.167,180.7790464,47.54136611,58.87726459,21.87809599,30.78284786,44.70043422,42.70189059,95.54225088,71.51322003,3638.710474,19.29368256,60.18828469,69.00936289,55.62163127,46.92589092,1609.783834,69.04300295,84.30665033,28.93128776,48.51726168,43.50809051,1040.761433,53.75819731,24.85527992,49.87843655,4975.605094,216.9581182,56.66731099,33.08390872,44.77505031,43.91945196,58.81639952
140,BXTYRIKKNHXERN-UHFFFAOYSA-N,alloxanoic_acid_PM_a1,94146,4442.0,1154.0,451.0,485.0,739.0,587.0,452.0,3770.0,2226.0,6564.0,1130.0,2876.0,1178.0,1769.0,944.0,5094.0,2408.0,2047.0,303.0,508.0,604.0,1126.0,948.0,386.0,668.0,602.0,343.0,845.0,478.0,1131.0,2835.0,950.0,748.0,1753.0,2311.0,3061.0,829.0,919.0,466.0,1195.0,1618.0,919.0,1783.0,2589.0,1991.0,2258.0,2444.0,2934.0,1797.0,1049.0,1608.0,2104.0,734.0,1602.0,2485.0,1108.0,799.0,5205.0,4284.0,874.0,667.0,2337.0,2845.0,1782.0,2356.0,1135.0,2979.0,2245.0,878.0,1163.0,2834.0,1414.0,1692.0,3729.0,4421.0,2412.0,2294.0,4195.0,3338.0,3131.0,6519.0,753.0,1654.0,882.0,2084.0,1054.0,2754.0,2245.0,1806.0,2701.0,1259.0,664.0,3587.0,4493.0,1048.0,2518.0,1843.0,831.0,3647.0,3577.0,2861.0,896.0,4598.0,2405.0,3577.0,2553.0,2493.0,4480.0,1264.0,1214.0,2540.0,1215.0,4042.0,1113.0,2887.0,1142.0,3932.0,2417.0,2577.0,140.0,1055.0,1447.0,2253.0,888.0,1533.0,1788.0,876.0,2015.0,1839.0,954.0,1239.0,2019.0,2295.0,1669.0,975.0,2787.0,4626.0,1131.0,1528.0,723.0,912.0,2500.0,2554.0,1810.0,681.0,508.0,1864.0,533.0,1489.0,817.0,647.0,2167.0,1060.0,2008.0,2197.0,1579.0,673.0,828.0,980.0,1452.0,3119.0,845.0,2068.0,2624.0,2601.0,1284.0,1603.0,2155.0,1800.0,2162.0
141,KPGXRSRHYNQIFN-UHFFFAOYSA-N,alpha_ketoglutarate_PM_a1,51,1444.0,2120.0,1353.0,893.0,668.0,1015.0,1380.0,1270.0,1570.0,893.0,607.0,1974.0,1482.0,1400.0,1807.0,1604.0,2227.0,1994.0,1521.0,1177.0,2248.0,1711.0,1772.0,2237.0,1623.0,1715.0,1446.0,2067.0,1636.0,1330.0,1564.0,1590.0,494.0,1242.0,2124.0,1519.0,1477.0,1450.0,1709.0,1757.0,2712.0,2212.0,2846.0,1572.0,1312.0,1591.0,2140.0,1587.0,1019.0,1262.0,1943.0,2106.0,1409.0,1747.0,1769.0,1118.0,1005.0,1127.0,1894.0,1246.0,1410.0,2785.0,1814.0,2149.0,1461.0,1226.0,1866.0,1307.0,1046.0,1426.0,2449.0,1450.0,1387.0,1579.0,2590.0,3745.0,1730.0,1806.0,1438.0,459.0,1946.0,1060.0,2014.0,1107.0,1636.0,1465.0,1211.0,2009.0,1676.0,1432.0,1542.0,2214.0,1319.0,1146.0,1625.0,1342.0,1595.0,1027.0,3084.0,2871.0,2139.0,923.0,1839.0,1858.0,3147.0,1408.0,2097.0,1601.0,2630.0,1316.0,2432.0,1918.0,2158.0,2165.0,494.0,1871.0,3335.0,997.0,2063.0,378.0,1352.0,1220.0,2575.0,1811.0,1449.0,800.0,902.0,1644.0,1163.0,1494.0,921.0,1663.0,1182.0,1140.0,1655.0,1825.0,1998.0,1522.0,1364.0,1043.0,378.0,1614.0,2158.0,1123.0,1439.0,1187.0,871.0,859.0,1019.0,1178.0,1407.0,1433.0,844.0,1266.0,1826.0,1412.0,1572.0,1159.0,858.0,981.0,1579.0,994.0,989.0,2102.0,2377.0,1497.0,2009.0,1688.0,2016.0,2327.0
142,BKKGUKSHPCTUGE-OOHFSOINSA-N,alpha-12(13)-EpODE,16061061,0.097334057,0.090380052,0.475898718,0.010230318,0.016909825,0.067030452,0.009276282,0.048596186,0.034814772,0.146595106,0.138900601,0.15619603,0.105312543,0.348326362,0.04129985,0.090829142,0.235632041,0.1572842,0.078309434,0.219572357,0.291822356,0.139968814,0.107266157,0.056491606,0.033897368,0.01281397,0.18748827,0.051842411,0.088385525,0.029238349,0.09584345,0.071997952,0.071503445,0.116302527,0.150398545,0.133457353,0.056072199,0.097215295,0.019890197,0.014263941,0.127420334,0.078538779,0.0858045,0.380639635,0.169154357,0.007868358,0.090124605,0.339352463,0.101663941,0.013816303,0.088189288,0.141350282,0.030336208,0.747689659,0.046943913,0.040020504,0.127040176,0.142699152,0.043059241,0.205544645,0.024830662,0.05027666,0.056904738,0.117386225,0.050683394,0.031408187,0.143245577,0.222266828,0.098856986,0.174676416,0.247855596,0.125801151,0.301252516,0.051770208,0.104655625,0.49896287,0.092916437,0.025011828,0.02986762,0.366685842,0.029431052,0.05835745,0.129541768,0.207118228,0.043752715,0.180742737,0.122647524,0.02906586,0.271590415,0.136298118,0.022595012,0.056222947,0.285642715,0.103920666,0.67653567,0.530469932,0.138254239,0.070826976,0.234936116,0.176760661,0.453686976,0.087332456,0.053056161,0.417450247,0.031421946,0.097350109,0.280435478,0.041481941,0.003884066,0.036629323,0.000648244,0.212084178,0.272701909,0.271750987,0.149031619,0.160513617,0.205277368,0.482226241,0.101695002,0.079656717,0.047331139,0.123447165,0.081232499,0.459731806,0.073716743,0.046030822,0.105385646,0.131221147,0.022697672,0.025000103,0.257475324,0.100924003,0.466338298,0.046926773,0.116572101,0.091017527,0.059119821,2.241894675,0.24485647,0.049406725,0.082433461,0.003526845,0.011829408,0.068974023,0.421078287,0.036224748,0.065087113,0.043946683,0.056134665,0.09139114,0.151177193,0.105277174,0.018509164,0.555746264,0.079783146,0.094468209,0.011356714,0.027426709,0.057019429,0.002449594,0.085761391,0.047674236,0.064120831,0.27195383,0.009192413,0.109429746,0.035705085,0.576486926,0.13305221,0.014720592
143,JTEGNNHWOIJBJZ-ZJSQCTGTSA-N,Alpha-9(10)-EpODE,16061060,2.14247632,0.893127993,1.122647021,0.799499442,1.50854923,2.626838754,0.545602444,0.515601179,0.081141642,0.764257304,1.415887612,2.261992681,0.326892808,1.590191993,0.37294178,1.028056702,0.59302034,0.379872212,0.378406806,27.35311476,16.47551909,0.096270431,1.277570135,1.057132005,0.028084371,2.165327024,0.117213256,0.073221838,8.813753914,1.93685678,0.302217501,0.240297093,10.38703758,0.150963483,0.286909102,0.390380616,0.351754286,0.311844362,0.285377319,0.026464,0.647191282,0.268042217,1.503080557,0.284084655,0.213627023,0.026201647,1.102403806,0.547555561,0.935742534,0.480812586,0.057606946,0.614825572,0.576769887,0.36509543,0.377469499,1.650270062,0.995873956,0.783469009,0.088850723,0.028744047,7.298663728,0.264549373,0.749610231,0.312461782,0.38895789,1.277884832,0.717721489,0.841816592,1.051863438,0.529757536,0.975616714,0.4076084,0.39274418,0.666727102,0.76194994,0.961070064,2.01833734,1.550689468,0.909630146,1.827262871,0.791599799,2.088460878,0.205522319,0.102022952,0.203113077,0.587068844,1.828667168,0.431369509,0.461134263,0.689063738,3.012791655,0.882552233,0.654807946,1.444322946,0.760169645,0.422739245,2.235837446,0.243043481,1.422547466,0.628391172,0.217377066,0.221304578,0.541430874,0.10851317,2.634028068,3.909132291,1.190553991,1.010466553,1.282615756,0.302904419,1.944201079,1.455248158,1.04778771,0.149739845,2.132654075,0.133648527,2.33954914,2.813310792,0.225885381,0.318178398,0.558305298,1.30004307,1.664755522,0.693046121,1.099422264,3.293425399,0.406670786,0.454789008,0.786721481,0.306871528,0.310706628,0.37554983,1.175140621,1.048102055,0.229778674,0.247587321,22.5084953,4.256167429,0.650900579,1.588381612,1.596013534,0.383450834,0.097351958,0.218080691,1.154326118,0.08333612,1.072134519,0.817343424,0.063307485,0.050535549,0.001226886,0.038317424,0.035579041,0.592714701,0.277371517,0.35795843,0.387668531,0.31459878,0.373046279,0.314283025,0.465158207,0.675143956,3.50055482,0.238851444,0.226422905,0.304306695,0.419723244,0.75516296,0.057577966,0.086993585
144,HRRYYCWYCMJNGA-UHFFFAOYSA-N,alpha-Methylhistidine;,8.92_170.09,2007.457079,2300.030019,23335.52694,48828.85466,32390.02667,22403.65798,22710.77777,40742.52456,12569.58509,26421.72236,76090.02289,36970.01988,30404.79778,27588.85304,22631.7917,1529.207522,1350.478959,17358.49157,32292.50925,36339.28679,3415.099863,31389.86211,44245.77891,32255.7037,20543.35936,13389.21467,1853.657108,32069.61983,8935.240837,33704.41071,1215.441606,12506.70097,55258.30395,7403.088042,12988.48386,11249.50261,34471.46618,11400.37504,22428.68584,23306.03281,36231.66785,18884.54728,56694.34901,32804.80689,28452.22358,22533.93853,37644.49853,1707.598194,22716.5091,29913.27625,36364.55058,22067.88752,1289.131306,31997.62962,3814.184251,21931.97525,5664.679479,11872.09669,21628.95009,35039.8749,18216.11669,11504.50986,19483.86902,47207.52788,16004.02185,37888.0475,34475.55831,21460.17334,21128.16452,1271.785155,24347.00935,32791.63137,19271.97279,9314.325786,1355.399678,1324.607745,1798.306343,1449.046212,1317.468559,11303.08713,8957.358708,17533.14135,1215.603756,22395.82348,1748.388702,11927.13239,21436.43383,32150.17447,36163.63953,29741.39844,1452.769609,21387.86006,25883.75389,29364.15713,21914.68893,11528.16914,858.0247078,1067.264892,1151.061938,26572.98202,935.5241976,1182.083967,42726.08085,44913.40771,21667.61845,13999.00301,45328.83551,39593.87511,54105.9416,3410.139106,28055.4611,1688.132134,1591.190229,44538.55466,10987.30024,13404.75486,15798.27357,43576.06668,32694.08153,20074.64995,36216.87765,5881.855878,57505.97346,8625.868018,9252.293902,2788.700046,1155.843123,928.8942032,1464.735684,1301.574467,22539.14788,14373.85019,6449.464805,5977.966281,39762.35399,11353.37128,36599.14566,37315.8946,13604.21018,4441.28375,49371.53022,20727.15187,1037.934485,1751.205247,41670.47569,12442.90376,15686.82211,1194.385881,66693.80823,1698.285654,13276.69963,15606.83379,15415.65438,3793.342647,1345.148161,17279.35054,7004.988049,4088.792228,10776.41017,35459.91158,44124.484,20138.69466,30451.97309,33463.46688,7011.317416,8934.189634,18962.37312,17766.26865,13432.76438,24374.94181
145,VREFGVBLTWBCJP-UHFFFAOYSA-N,Alprazolam,1.27_309.09,64.7193992,37.86057644,88.96388511,125.6757523,60.12291339,72.95861035,50.41352318,67.81841323,30.62764397,86.02028984,74.96299307,52.6788542,94.70273503,45.46852795,94.20221623,72.1232356,784.5900024,55.88068314,71.15238349,167.934139,64.19360645,36.47111148,64.33608428,37.41960987,124.5429485,119.8199582,98.5771598,81.69657669,1609.78211,197.7384676,57.10128348,68.21430251,76.2389245,61.20917006,61.3270885,164.827877,220.3666553,179.2752427,200.6842584,211.6824922,69.08990589,75.49792356,105.5012254,383.8230398,75.10311864,44.63163879,34.94157368,57.26352092,46.0712739,78.58564145,93.99676649,64.17236054,83.79927454,72.07223591,51.45822781,46.52279894,62.85707366,61.21741158,41.57773332,44.29019941,45.44771305,55.72951281,177.0810519,39.75423077,55.3635547,63.43876555,74.47484225,56.33555748,33.06589868,35.00326115,100.7666851,35.02464721,70.91209254,105.779636,45.72432648,46.2279213,68.70825115,44.78288513,48.61507597,113.6553512,49.10612852,285.130109,69.01336067,170.3955214,43.96092283,291.3510662,71.83167402,119.1976044,61.08354388,97.3416894,152.3064913,47.50438587,89.93866755,70.84805484,45.19463239,147.0193056,37.92840064,67.90764272,71.45063874,53.11940434,24.98650646,53.38443721,33.72623503,45.80721628,67.55587348,52.65206842,70.77567529,48.75972896,56.99004495,62.44926013,55.37822567,90.41042393,2133.929334,71.51109244,32.00875125,69.14759321,37.59950215,70.68520034,94.13636208,120.1936439,135.8930665,63.04547104,64.8990578,65.58597945,82.34338698,92.01294568,66.90509095,68.60370777,87.72464168,100.3202597,43.98639812,72.57520981,57.18852252,152.1057994,60.95500128,48.66842968,42.72303497,188.1210202,59.86838548,72.07884539,58.87726459,46.10027369,52.09405022,65.73593268,75.0020386,66.05390184,116.0103347,89.36759877,73.21705178,115.4964382,95.91131792,6295.176768,59.90539267,69.00423953,65.47181314,72.59739334,81.97198199,66.71123481,87.01618102,102.1515489,114.8470579,34.32395798,73.630073,99.48367798,63.16502177,62.01328372,71.46124283,1545.917527,73.56508204,71.29260548
146,MGHPNCMVUAKAIE-UHFFFAOYSA-N,Aminodiphenylmethane,1.20_167.08,1967.007454,2173.433716,2074.157995,2546.300024,1733.066837,2485.957355,11410.94665,1459.321518,1227.147602,1496.92171,1701.746107,1293.924356,1770.270023,1130.123557,2078.263709,1551.624204,1779.679762,1724.318223,2056.303883,1794.680771,3140.672196,2397.681458,2297.561518,1904.99832,2337.256,2206.018564,1952.234268,2221.899321,2779.79238,3865.89813,1910.853665,2291.329604,1598.531363,2525.683649,1863.552173,2254.419995,34139.07981,2103.204677,3356.577419,3848.010453,26740.55718,51520.78968,2185.382527,2054.001582,1223.390275,1274.161301,1349.521224,2092.409054,6440.988829,1961.656771,1644.584647,24661.93179,2003.147042,2114.526108,2126.103364,2488.264852,2294.283189,1827.339736,10155.62789,1659.827949,1552.796862,2061.991974,1945.414912,1015.596364,1782.508734,1124.635531,1972.009907,2056.247848,1618.339556,1809.474139,2722.18236,57217.04201,2283.154495,7011.474521,1868.165339,1533.522389,2012.358971,1985.374574,2308.000732,6614.491648,1915.139012,840.7561657,2345.243502,3077.446386,2033.506687,1709.923636,2488.834483,2688.704726,1707.066896,2009.052187,3723.047564,1776.466096,1329.754349,1429.359506,32926.1728,1343.870643,1403.350824,1838.574088,12028.83281,1671.49059,385097.1818,2075.319996,1376.873545,7858.776883,60726.79128,2146.914953,1402.722721,1926.984489,1883.724521,1920.570688,964.8590857,2636.028923,1882.534919,1316.928994,1152.315045,2268.288013,2743.467122,2142.305303,1902.338984,3122.723326,1199.380101,2355.608054,1647.714967,2574.905553,2140.928061,2303.862602,2124.813406,1411.178269,3506.327345,1083.458805,1555.911024,2544.090991,2415.923298,2009.671829,1793.952576,1791.971581,1113.087643,1761.021773,2027.307877,3042.647431,58915.53481,1397.854061,1196.584547,2643.899212,1093.825351,96208.68757,2750.875197,73003.66683,994.3667167,2493.747039,1864.422448,10877.00864,1946.925262,1867.840785,2037.958984,2022.188682,2336.201487,2510.768292,3086.35517,59059.88029,1970.726642,1787.212985,2054.516553,2961.771213,2784.753568,2161.911374,21130.03082,2380.147411,2384.826242,2726.942159
147,JINBYESILADKFW-UHFFFAOYSA-N,aminomalonate_PM_a1,100714,8067.0,5169.0,3259.0,2213.0,4781.0,4781.0,2985.0,3619.0,3747.0,13278.0,5784.0,619.0,2601.0,1956.0,4760.0,3023.0,6248.0,4078.0,2705.0,2080.0,838.0,2962.0,1504.0,1199.0,5444.0,3781.0,3285.0,3717.0,1757.0,2764.0,8974.0,1765.0,709.0,2759.0,1134.0,5228.0,2799.0,2844.0,3085.0,3610.0,5463.0,3783.0,3855.0,4066.0,7289.0,3365.0,5689.0,2869.0,4545.0,4829.0,4100.0,2672.0,4871.0,4830.0,2650.0,6054.0,1260.0,694.0,1879.0,7428.0,4530.0,4568.0,5459.0,2308.0,3363.0,406.0,3772.0,3271.0,4948.0,4523.0,3450.0,1149.0,3202.0,4379.0,4608.0,3992.0,915.0,4211.0,919.0,657.0,5311.0,1846.0,3466.0,2147.0,1626.0,2788.0,5098.0,4870.0,4454.0,1467.0,2843.0,2317.0,1054.0,2714.0,2759.0,2500.0,5640.0,2222.0,1794.0,1796.0,4620.0,3425.0,1783.0,265.0,2110.0,2813.0,4405.0,4661.0,2777.0,1036.0,2323.0,1058.0,4110.0,2423.0,2661.0,3701.0,3298.0,1823.0,4502.0,600.0,4834.0,4106.0,2957.0,824.0,1924.0,2776.0,1672.0,1868.0,3713.0,2275.0,3297.0,2655.0,3435.0,1254.0,2653.0,3746.0,3447.0,1179.0,2602.0,3004.0,1263.0,5005.0,4829.0,6865.0,3538.0,1075.0,1205.0,1196.0,1984.0,383.0,1965.0,4452.0,1797.0,3429.0,4215.0,1860.0,1479.0,2527.0,2588.0,3037.0,2801.0,7073.0,3862.0,1901.0,3094.0,3718.0,6136.0,5744.0,2473.0,1845.0
